Column1;full_text;id_str;created_at;username;lang;location;quote_count;reply_count;retweet_count;favorite_count;tweet_url;image_url;mentions;mention_count;target
308;"Dukung Makan Bergizi Gratis 🇮🇩
Anak sehat hari ini, masa depan bangsa lebih kuat.

Investasi terbaik untuk generasi emas.

#MBG #GiziAnak #GenerasiEmas #UntukIndonesia https://t.co/R1YxzvI6bf";2,04872E+18;46139,76546;windawardani99;in;;0;0;0;1;https://x.com/windawardani99/status/2048724404855824423;https://pbs.twimg.com/ext_tw_video_thumb/2048724365827833856/pu/img/uI-dv97ibo0zqh1H.jpg;[];0;
309;@UJANGgrimis Hmmm, makan seafood sih karena hidup di laut. Kalau hidupnya hidup jokowi itu termasuk makan bergizi gratis;2,04873E+18;46139,78497;MukaPakKusir;in;;0;0;0;0;https://x.com/MukaPakKusir/status/2048731474896310616;;['UJANGgrimis'];1;UJANGgrimis
310;"Prabowo evaluasi program makan bergizi gratis agar lebih tepat sasaran 
Fokus MBG diperjelas https://t.co/hQvv2nWAnC";2,04873E+18;46139,78716;citrakiran22;in;;0;0;0;1;https://x.com/citrakiran22/status/2048732271725940778;https://pbs.twimg.com/ext_tw_video_thumb/2048732166457294848/pu/img/iYaochKqmncoyeJO.jpg;[];0;
311;"Pemerintah melakukan evaluasi menyeluruh untuk memastikan Program Makan Bergizi Gratis tepat sasaran dan lebih efektif.
Fokus MBG diperjelas https://t.co/xmLfQ1dbbc";2,04873E+18;46139,78875;citrakiran22;in;;0;0;0;1;https://x.com/citrakiran22/status/2048732845678756045;https://pbs.twimg.com/media/HG6PqpoakAArpaT.jpg;[];0;
312;"1. Kebijakan Prabowo: Gas Pol Makan Bergizi &amp; Infrastruktur
Di 2026 ini, Pak Prabowo emang lagi kenceng-kencengnya ngejalankan Program Makan Bergizi Gratis. Targetnya nggak main-main, mau nyentuh puluhan juta anak secara bertahap. Masalahnya, program ini butuh duit gede banget.";2,04874E+18;46139,80097;Taufiqkardians1;in;;0;1;0;0;https://x.com/Taufiqkardians1/status/2048737276126015635;;[];0;
313;"Menteri Koordinator Bidang Pemberdayaan Masyarakat Abdul Muhaimin Iskandar mengatakan bahwa Program MBG merupakan salah satu program prioritas pemerintah yang paling berdampak bagi masyarakat luas.

""Yang paling berdampak tentu Program Makan Bergizi Gratis,"" kata Menko Muhaimin https://t.co/CxQ5IfbxYy";2,04874E+18;46139,80991;antaranews;in;;1;8;1;1;https://x.com/antaranews/status/2048740513931481417;https://pbs.twimg.com/media/HG6WovVbIAAqjC9.jpg;[];0;
314;Dukungan masyarakat sangat diperlukan agar program Makan Bergizi Gratis berjalan optimal. Melalui Fokus MBG diperjelas, pelaksanaan program dapat lebih terarah, transparan, dan memberikan manfaat nyata bagi penerima. https://t.co/YI4Qp0saGx;2,04874E+18;46139,81104;kellytiemikino;in;;0;0;0;1;https://x.com/kellytiemikino/status/2048740924277264838;https://pbs.twimg.com/media/HG6W2OLb0AAtqdO.jpg;[];0;
315;"Program Makan Bergizi Gratis (MBG) turut mendorong peningkatan ekonomi pedagang di Pasar Kramat Jati, Jakarta Timur, dengan naiknya permintaan buah untuk kebutuhan dapur MBG di wilayah Jabodetabek. 

Salah satu pedagang, Gandi Fanani, mengaku tokonya kini menyuplai buah ke 25 https://t.co/trfu6aUKwI";2,04874E+18;46139,81156;antaranews;in;;0;0;1;2;https://x.com/antaranews/status/2048741110219219197;https://pbs.twimg.com/ext_tw_video_thumb/2048739974456184832/pu/img/yUX6uWk_8q2sIQgA.jpg;[];0;
316;@liaasister Ada saja ya akalnya orang yg makan duit bergizi gratis;2,04875E+18;46139,823;sobatkadrun;in;;0;0;0;1;https://x.com/sobatkadrun/status/2048745255542116656;;['liaasister'];1;liaasister
317;"Baca di sini: https://t.co/eMNic4EdGu

Mobil pengangkut program Makanan Bergizi Gratis (MBG) menabrak tiga rumah warga di Jalan Raya Desa Donomulyo, Malang, setelah hilang kendali pada Senin (27/4/2026). Polisi memastikan tidak ada korban jiwa dalam kecelakaan tersebut, namun https://t.co/yCjVTZUVmv";2,04875E+18;46139,84829;kompascom;in;;0;2;0;1;https://x.com/kompascom/status/2048754418519322877;https://pbs.twimg.com/media/HG6i4wJaMAALXvp.jpg;[];0;
318;"Rp1,2T cuma buat aplikasi absensi MBG? 🤯
Proyek IT Makan Bergizi Gratis disorot karena anggarannya dinilai terlalu besar. Pemerintah bilang sistem SIPGN + IoT dibutuhkan agar distribusi tepat sasaran dan cegah penyalahgunaan.

#MBG #Viral #Indonesia https://t.co/5PMexkY99L";2,04876E+18;46139,8674;CapitalInsight_;in;;1;0;0;2;https://x.com/CapitalInsight_/status/2048761343554301983;https://pbs.twimg.com/media/HG6plE-bkAAdgRi.jpg;[];0;
319;"Makan Basi Gratis!!!

Ga usah pemerintah... 
Di mana2 klo makanan udh basi jangankan dikasih2 gratis, dibuang klo perlu..

Ini jelas2 anggaran, duit rakyat, tujuannya bergizi..  ternyata basi.
Untung sekolah2 skrg lbh teliti..

Kalo ga, keracunan massal lagi...

Sampai kapan ini? https://t.co/RIa37wcGVM";2,04877E+18;46139,89678;Jelli_cent;in;;0;0;6;10;https://x.com/Jelli_cent/status/2048771994779558216;https://pbs.twimg.com/ext_tw_video_thumb/2048771943470645248/pu/img/3NC8GAFR19FD6XG9.jpg;[];0;
320;"Masa Depan Generasi Muda lagi trending, katanya cerah sama program pemerintah. Tapi realitanya? Anak muda sekarang lebih sibuk jadi zombie scroll X daripada bangun negara. 

Program makan bergizi gratis bagus, tapi besok generasi kita yang bayar hutangnya. Siapa yang bikin masa";2,04879E+18;46139,9425;butoable;in;;0;1;1;3;https://x.com/butoable/status/2048788563366715519;;[];0;
321;"Gizi tercukupi, kualitas diawasi ketat, distribusi dipantau secara digital, dan ekonomi lapisan paling bawah ikut terangkat! Program Makan Bergizi Gratis adalah paket lengkap untuk masa depan. 
#MakanBergiziGratis #MBG https://t.co/7PDABNmXY3";2,04883E+18;46140,04541;TasyaFahira18;in;;0;0;0;1;https://x.com/TasyaFahira18/status/2048825853740752961;https://pbs.twimg.com/media/HG7kQMJbkAAU9Bv.jpg;[];0;
322;"@Indra77Sahaja @_BangFu Basi
Yg jelas kalo kita komplen bakal ditanggepin, dan ga ada tu mangkas duid pendidikan demi makan (yg katanya) bergizi gratis, orang mereka juga berpendidikan 🤭";2,04886E+18;46140,14865;I_am_bystander_;in;;0;0;0;2;https://x.com/I_am_bystander_/status/2048863265850319055;;['Indra77Sahaja', '_BangFu'];2;Indra77Sahaja
323;"Makan bergizi gratis dirombak Presiden Prabowo 
Fokus MBG diperjelas https://t.co/IuYvHS5Eyz";2,04888E+18;46140,18815;changoleona3011;in;;0;1;0;1;https://x.com/changoleona3011/status/2048877580749791330;https://pbs.twimg.com/ext_tw_video_thumb/2048877544628531200/pu/img/LcqVUQB7-xGyq4C2.jpg;[];0;
324;"Bukan lagi sekadar pembagian luas, kini Fokus MBG diperjelas! Pemerintah melakukan evaluasi menyeluruh agar Program Makan Bergizi Gratis memprioritaskan anak-anak yang kurang gizi dan berisiko stunting. Mari dukung langkah ini agar manfaatnya benar-benar tepat sasaran!
 #MBG https://t.co/lOqYOcpJwI";2,04893E+18;46140,33404;Perjuangan52435;in;;0;0;0;1;https://x.com/Perjuangan52435/status/2048930450106896443;https://pbs.twimg.com/media/HG9DYWZbgAAR3FF.jpg;[];0;
325;Menteri Koordinator Pemberdayaan Masyarakat (Menko PM) Muhaimin Iskandar atau Cak Imin mengatakan Program Makan Bergizi Gratis (MBG) menjadi salah satu yang berdampak untuk menekan angka kemiskinan ekstrem. Hal itu dia ungkapkan usai rapat Evaluasi… https://t.co/nfk2mTClRU https://t.co/cTMfn1uzZ1;2,04893E+18;46140,34207;Bisniscom;in;;2;21;4;3;https://x.com/Bisniscom/status/2048933363046867020;https://pbs.twimg.com/media/HG9GCT_bYAAs-lM.jpg;[];0;
326;KABAR duka datang dari Kabupaten Cianjur, Jawa Barat, setelah seorang balita berinisial MAB (2) disebut meninggal dunia usai menyantap menu Makan Bergizi Gratis (MBG). https://t.co/oPviAI4XyU;2,04894E+18;46140,37204;bagindo_kopi;in;;0;1;1;2;https://x.com/bagindo_kopi/status/2048944221483348082;https://pbs.twimg.com/media/HG9P6IJa8AAlwrp.jpg;[];0;
327;Program Makan Bergizi Gratis (MBG) tidak hanya berperan dalam meningkatkan asupan gizi masyarakat, tetapi mendorong terbentuknya rantai pasok pasar lokal berbasis komunitas. Seperti di Kelurahan Punden, Kabupaten Blora, Jawa Tengah, budidaya lele yg dikelola koperasi warga kini https://t.co/pF9G9DIt3M;2,04895E+18;46140,38235;FirzaHusain;in;;1;1;5;7;https://x.com/FirzaHusain/status/2048947959790961106;https://pbs.twimg.com/ext_tw_video_thumb/2048947885849587712/pu/img/7dvcoHPt_UOr4Bvo.jpg;[];0;
328;"Pemerintah terus mengevaluasi dan meningkatkan kualitas layanan Program Makan Bergizi Gratis.

#MakanBergiziGratis
#ProgramMBG
#TataKelola
#KeamananPangan
#Akuntabel https://t.co/xCfbxokmNb";2,04895E+18;46140,39142;CekFakta73;in;;0;0;0;3;https://x.com/CekFakta73/status/2048951245281644657;https://pbs.twimg.com/media/HG9WTI-asAAqZgd.jpg;[];0;
329;"Pemerintah terus mengevaluasi dan meningkatkan kualitas layanan Program Makan Bergizi Gratis.

#MakanBergiziGratis
#ProgramMBG
#TataKelola
#KeamananPangan
#Akuntabel https://t.co/OzRmkxzdlw";2,04895E+18;46140,39183;CekFakta73;in;;0;0;0;3;https://x.com/CekFakta73/status/2048951394187788638;https://pbs.twimg.com/ext_tw_video_thumb/2048951361602211840/pu/img/4ziD120a0gyqL2nu.jpg;[];0;
330;Menteri Koordinator Pemberdayaan Masyarakat (Menko PM) Muhaimin Iskandar atau Cak Imin mengatakan Program Makan Bergizi Gratis (MBG) menjadi salah satu yang berdampak untuk menekan angka kemiskinan ekstrem. Hal itu dia ungkapkan usai rapat Evaluasi… https://t.co/S0VNtyeQr6 https://t.co/Akitm6jIiW;2,04896E+18;46140,40249;Bisniscom;in;;0;2;0;0;https://x.com/Bisniscom/status/2048955254499352805;https://pbs.twimg.com/media/HG9Z8kXacAAbtpG.jpg;[];0;
331;"Lihat senyum anak² ini saat menerima bantuan makanan bergizi dari program MBG.
BGN trs berupaya agar distribusi Makanan Bergizi Gratis tepat sasaran ke penduduk miskin &amp; daerah rawan pangan.
Tiap piring makanan yg terdistribusi adlh harapan baru utk masa depan yg lebih sehat. https://t.co/SwMcVg6yIM";2,04897E+18;46140,43688;neng6mei;in;;0;0;0;1;https://x.com/neng6mei/status/2048967715940188457;https://pbs.twimg.com/media/HG9lRhjbcAAMW8r.jpg;[];0;
332;Andai saja CEO embegeh itu lebih memprioritaskan pendidikan seperti mas Pram ini, daripada makan siang bergizi gratis ( tapi bnyk tidak bergizinya, dan tidak gratis juga karena itu duit pajak rakyat ) yg berakhir di jamban. https://t.co/w9iYKpbl9E;2,04897E+18;46140,44435;Inie_UtyCute;in;;0;10;19;23;https://x.com/Inie_UtyCute/status/2048970428014907443;https://pbs.twimg.com/ext_tw_video_thumb/2048970392547860480/pu/img/Eav_k4ep3vvAc3z9.jpg;[];0;
333;Sobatkom, Program Makan Bergizi Gratis (MBG) bukan hanya tentang pemenuhan gizi, tetapi juga tentang membangun ekosistem yang berkelanjutan. https://t.co/jzvtjVlPQU;2,04898E+18;46140,47367;kemkomdigi;in;;0;14;1;1;https://x.com/kemkomdigi/status/2048981050525905330;https://pbs.twimg.com/media/HG9xZ0VboAAfqDm.jpg;[];0;
334;Pemerintah menghentikan sementara operasional 1.700 Satuan Pelayanan Pemenuhan Gizi (SPPG) setelah ditemukan adanya pengurangan porsi dalam pelaksanaan Program Makan Bergizi Gratis. Langkah ini diambil sebagai bentuk evaluasi dan penegakan standar guna memastikan kualitas serta https://t.co/Q2gaez6aZy;2,04899E+18;46140,5;idx_channel;in;;1;0;1;4;https://x.com/idx_channel/status/2048990592559116381;https://pbs.twimg.com/amplify_video_thumb/2048955951949156352/img/FKubyXmerEgfggue.jpg;[];0;
335;"Apa alasannya makan siang gratis di China efektif sedangkan makan siang gratis di Indonesia masih terbilang belum efektif? 

Apakah karena kita baru menjalankan program ini atau karena hal lain?
Bukan, tapi lebih karena Indonesia tidak tau diri.

Coba lihat berapa APBN nya China? https://t.co/JdsPYsWyfl";2,04899E+18;46140,50449;KapudS640;in;;36;141;837;2382;https://x.com/KapudS640/status/2048992219957531051;https://pbs.twimg.com/media/HG97hq_bEAABKu2.jpg;[];0;
336;Program Makan Bergizi Gratis (MBG) berdampak positif bagi gizi siswa, namun memicu keprihatinan terkait beban kerja guru dan ketimpangan gaji. Guru seringkali harus mengawasi distribusi makan, bahkan ada laporan gaji honorer jauh di bawah staf pendukung program. Di Jakarta, https://t.co/iCjaoJSh5Z;2,049E+18;46140,52359;wartadewan;in;;0;1;0;2;https://x.com/wartadewan/status/2048999139904745942;https://pbs.twimg.com/amplify_video_thumb/2048999060653445120/img/k9_XlioMsD9-OWyg.jpg;[];0;
337;@mraffag @_nxttou @Bebel477884 @dokyeomiso @yappingfess APBN 2026, total anggaran pendidikan mencapai sekitar Rp769 triliun (masih memenuhi amanat 20% APBN). Dari jumlah tersebut, porsi yang cukup besar dialokasikan ke Badan Gizi Nasional (BGN) untuk menjalankan Program Makan Bergizi Gratis (MBG), yaitu sekitar Rp223,5 triliun;2,04901E+18;46140,55513;AkmalIbadah;in;;0;2;0;2;https://x.com/AkmalIbadah/status/2049010568909250872;;['mraffag', '_nxttou', 'Bebel477884', 'dokyeomiso', 'yappingfess'];5;mraffag
338;"Bagaimana jika program ""Makan bergizi Gratis"" justru menciptakan wabah yang mengubah anak-anak sekolah menjadi pemangsa manusia? 🧟‍♂️🍛

kami sedang menggarap film pendek  berjudul ""Jam Makan Siang"". Sebuah cerita tentang kebijakan yang dipaksakan, anggaran yang dipotong,  dan~";2,04902E+18;46140,56833;ipiiiiiiiiiiiin;in;;1;1;2;7;https://x.com/ipiiiiiiiiiiiin/status/2049015357323780381;;[];0;
339;"Pemerintah memperkuat implementasi program Makan Bergizi Gratis melalui integrasi sistem digital guna memastikan ketepatan sasaran, efisiensi distribusi, dan transparansi end-to-end
#MBG #Anak #Prabowo #BGN #Dadan https://t.co/PPhc2uZUIE";2,04902E+18;46140,57457;benteng_pertiwi;in;;0;5;0;5;https://x.com/benteng_pertiwi/status/2049017616602452209;https://pbs.twimg.com/media/HG-Sp-0aIAAJNag.jpg;[];0;
340;"Pemerintah memperkuat implementasi program Makan Bergizi Gratis melalui integrasi sistem digital guna memastikan ketepatan sasaran, efisiensi distribusi, dan transparansi end-to-end
#MBG #Anak #Prabowo #BGN #Dadan https://t.co/L1SM4UTcSf";2,04902E+18;46140,57465;benteng_pertiwi;in;;0;5;0;5;https://x.com/benteng_pertiwi/status/2049017648592339072;https://pbs.twimg.com/media/HG-SsFUaAAApLwR.jpg;[];0;
341;Personel Babinsa jajaran Kodim 1420/Sidrap melaksanakan kegiatan pendampingan penyaluran program Makan Bergizi Gratis di wilayah Kabupaten Sidrap, Selasa (28/04/2026). https://t.co/Xqddx9fNgb;2,04905E+18;46140,65635;1420_sidrap;in;;0;0;0;1;https://x.com/1420_sidrap/status/2049047253361524752;https://pbs.twimg.com/media/HG-tnZdb0AASmSV.jpg;[];0;
342;"MBG Harus Tepat Sasaran

Wakil Gubernur Banten Achmad Dimyati Natakusumah menegaskan Program Makan Bergizi Gratis (MBG) harus dijalankan dengan orientasi sosial.

Fokusnya jelas.
Program ini untuk pemenuhan gizi masyarakat, bukan untuk kepentingan bisnis.

Hal yang perlu dijaga: https://t.co/pWjV7G1Mgn";2,04907E+18;46140,70948;banten_pemprov;in;;0;0;0;1;https://x.com/banten_pemprov/status/2049066508064784698;https://pbs.twimg.com/media/HG-_IMsaYAApD5v.jpg;[];0;
343;"Sebelumnya, MBG sempat dijalankan hingga 6 hari di sejumlah daerah, lalu diseragamkan menjadi 5 hari mengikuti hari sekolah. Kini kembali disesuaikan menjadi 4 hari, dengan pertimbangan efektivitas distribusi serta efisiensi anggaran negara.

#MBG #MakanBergiziGratis #APBN";2,04907E+18;46140,71574;DiskursusNet;in;;0;0;0;0;https://x.com/DiskursusNet/status/2049068777061695546;;[];0;
344;Program Makan Bergizi Gratis (MBG) kini disesuaikan menjadi 4 hari dalam seminggu. Kebijakan ini merupakan bagian dari penajaman anggaran agar program tetap berjalan, namun lebih efisien dan terukur. https://t.co/MrArcARYTN;2,04907E+18;46140,71574;DiskursusNet;in;;0;1;0;0;https://x.com/DiskursusNet/status/2049068774549315765;https://pbs.twimg.com/media/HG_BHyTaYAA0yOM.jpg;[];0;
345;"Program Makan Bergizi Gratis ini ironis.

Anggaran besar, niatnya bantu yang paling membutuhkan…
tapi yang kenyang malah yang bukan yang membutuhkan.

Menurut riset @BhimaYudhistira program ini dari awal belum matang.
Dan sekarang makin kelihatan: implementasinya melenceng. https://t.co/WU2Rt2FiJU";2,04908E+18;46140,74196;bangherwin;in;;1;8;76;96;https://x.com/bangherwin/status/2049078275037925635;https://pbs.twimg.com/amplify_video_thumb/2049078080833245184/img/KMhHS3FFSojPeUY4.jpg;['BhimaYudhistira'];1;BhimaYudhistira
346;Program Makan Bergizi Gratis di SMAN 3 Kota Tegal kembali berjalan setelah sempat terhenti selama satu bulan. Melalui SPPG Polri 2 Kejambon Kota Tegal, sebanyak 795 siswa kembali menerima asupan makanan bergizi pada penyaluran perdana program tersebut.🎥Han https://t.co/4UHh6mzhzT;2,04908E+18;46140,76042;RadioElshinta;in;;0;0;1;3;https://x.com/RadioElshinta/status/2049084963958526449;https://pbs.twimg.com/amplify_video_thumb/2049062157803991040/img/79zrqtbE2BXxw2wW.jpg;[];0;
347;@prabowo Karena itu #PemerintahSiapDebat di ruang2 publik: dari tema makan bergizi gratis, ketimpangan sosial, sekolah rakyat hingga geopolitik dll https://t.co/I0VHS9w0Pj;2,04909E+18;46140,77407;budimandjatmiko;in;;2;263;210;229;https://x.com/budimandjatmiko/status/2049089913413644486;https://pbs.twimg.com/ext_tw_video_thumb/2049089886448431106/pu/img/OfjLQhySev1XVw2u.jpg;['prabowo'];1;prabowo
348;"@AraituLaki @_Jalan_Pejuang_ ....ya sudah, kalau prioritas berhemat maka hentikan saja program beranggaran besar

jika prioritas untuk pemenuhan gizi, ya mana cukup bergizi jika hanya diberi makan 4 kali per minggu, padahal dalam sehari butuh makan 3 kali sehari";2,04909E+18;46140,78679;KangHendro2;in;;0;0;0;2;https://x.com/KangHendro2/status/2049094524203565186;;['AraituLaki', '_Jalan_Pejuang_'];2;AraituLaki
349;"Setiap hari jam 17 wib (Umum)
Santunan Anak Yatim tiap hari
Gratis Makan Bergizi 
Rumah Yatim Hafiz 

Open Donatur
BCA KCU Kalimalang
Norek: 230 317 1746
A/N: Trisno/Sri Utami

Instagram:
https://t.co/u12kogD014… https://t.co/qXfo3nz7T0";2,0491E+18;46140,80411;TrisnoPasuruan;in;;0;0;0;1;https://x.com/TrisnoPasuruan/status/2049100798593057061;https://pbs.twimg.com/ext_tw_video_thumb/2049100737926594561/pu/img/rVRJo5rsiF0w-WPZ.jpg;[];0;
350;"Innalillahi wa inna ilaihi rojiun

Kabar duka datang dari Kabupaten Cianjur setelah seorang balita berinisial MAB (2) dilaporkan meninggal dunia usai mengonsumsi menu Makan Bergizi Gratis (MBG).

Korban merupakan satu dari 63 warga Kecamatan Leles yang mengalami keracunan massal https://t.co/uMOESPUXi4";2,04912E+18;46140,84351;MurtadhaOne1;in;;3;63;75;96;https://x.com/MurtadhaOne1/status/2049115075735417282;https://pbs.twimg.com/media/HG_rPx3asAA_86q.jpg;[];0;
351;@aku_NKR1 @ctan666 Buzzer MBG..Program yg habisin APBN hny utk sekali makan itupun jauuuh dr yg lu katakan bergizi tinggi. Air rasa susu, buah sepotong, paha ayam, ca sayuran, semangkuk kecil nasi...lu pikir bisa penuhi gizinya?! Smtr ayah dPHK sebabkan ayah ibu n kakakny lapar drmh. Are u happy?;2,04913E+18;46140,89398;wahyu_djanti88;in;;0;0;3;9;https://x.com/wahyu_djanti88/status/2049133367250370814;;['aku_NKR1', 'ctan666'];2;aku_NKR1
352;"Dunia kini menoleh ke Indonesia. Sebuah pencapaian membanggakan bagi Badan Gizi Nasional (BGN), di mana negara-negara ASEAN kini resmi menjadikan program Makan Bergizi Gratis (MBG) Indonesia sebagai model percontohan tingkat regional.
#jagaindonesia #jagagizianakindonesia https://t.co/GW7HHlxlXG";2,04915E+18;46140,94946;SuaraRI80;in;;0;0;0;1;https://x.com/SuaraRI80/status/2049153469161054250;https://pbs.twimg.com/media/HHAONy7bkAAOfTo.jpg;[];0;
353;"""MBG 25 Tahun? 🍱🇮🇩 Program Gizi Diminta Berlanjut Lintas Pemerintahan 🚀""

Asosiasi Pengusaha dan Pengelola Dapur (Makan Bergizi Gratis APPMBGI) mendorong agar program Makan Bergizi Gratis (MBG) bisa berjalan hingga 25 tahun ke depan. https://t.co/otMyiPLoPr";2,04917E+18;46140,99556;BorobudurNews_;in;;0;0;1;0;https://x.com/BorobudurNews_/status/2049170178227712251;https://pbs.twimg.com/media/HHAdZ6lbUAAy2UJ.jpg;[];0;
354;"PRABOWO BERHALUSINASI SOAL MBG

Pernyataan Prabowo yang mengklaim program Makan Bergizi Gratis (MBG) Indonesia jauh lebih unggul daripada program serupa di Jepang dan Eropa sungguh mencengangkan. Dengan menyebut distribusi 4,5 miliar porsi dan tingkat keracunan hanya 0,0006%,";2,04926E+18;46141,23956;anneserlo;in;;0;2;1;1;https://x.com/anneserlo/status/2049258600703709255;;[];0;
355;"Perut kenyang, prestasi datang! Lewat Program Makan Bergizi Gratis (MBG), kebutuhan nutrisi anak-anak terpenuhi dengan baik. 
#MBG #GiziBaikGenerasiSehat #PendidikanBerkualitas https://t.co/4rbjuuCqbY";2,04928E+18;46141,29001;olieverra;in;;0;6;1;4;https://x.com/olieverra/status/2049276885016945078;https://pbs.twimg.com/media/HHB-d6FawAAbVDB.jpg;[];0;
