No,full_text,username,tweet_tokens_stemmed,n_token,n_token_unik,entropy_bit,entropy_max,entropy_norm
182,program makan bergizi gratis mbg yang diinisiasi pemerintahan presiden prabowo subianto dan direncanakan berjalan penuh mulai dengan anggaran apbn rp triliun per hari mulai menemui kendala di daerah di kabupaten demak jawa tengah satuan pelayanan pemenuhan gizi,Pandugaid,"['program', 'makan', 'gizi', 'gratis', 'mbg', 'inisiasi', 'perintah', 'presiden', 'prabowo', 'subianto', 'rencana', 'jalan', 'penuh', 'anggar', 'apbn', 'rp', 'triliun', 'temu', 'kendala', 'daerah', 'kabupaten', 'demak', 'jawa', 'satu', 'layan', 'penuh', 'gizi']",27,25,4.606739353979253,4.643856189774724,0.992007
183,badan gizi nasional memastikan pengawasan program makan bergizi gratis semakin ketat berbagai langkah dan kerja nyata diterapkan secara sistematis menyusul beberapa insiden keracunan dalam program mbg login filipina kisruh hukum,Aprilia_wiji,"['badan', 'gizi', 'nasional', 'awas', 'program', 'makan', 'gizi', 'gratis', 'ketat', 'langkah', 'kerja', 'nyata', 'terap', 'sistematis', 'susul', 'insiden', 'racun', 'program', 'mbg', 'masuk', 'filipina', 'kisruh', 'hukum']",23,21,4.349648912548455,4.392317422778761,0.990286
184,penyuluh perikanan terus memberikan pendampingan kepada poklahsar binaan dalam memenuhi permintaan produk perikanan untuk mendukung program makan bergizi gratis upaya ini diharapkan dapat memperkuat peran strategis umkm pengolah hasil perikanan dalam program pemerintah,bppsdm_brpbappp,"['suluh', 'ikan', 'damping', 'poklahsar', 'bina', 'penuh', 'minta', 'produk', 'ikan', 'dukung', 'program', 'makan', 'gizi', 'gratis', 'upaya', 'harap', 'kuat', 'peran', 'strategis', 'umkm', 'olah', 'hasil', 'ikan', 'program', 'perintah']",25,22,4.373660689656447,4.459431618637297,0.980766
185,kapolsek nagreg kompol rizal adam al hasan as spd mm yang diwakili kanit intelkam akp nurwidi sh menghadiri rapat koordinasi program makan bergizi gratis mbg tingkat kecamatan nagreg di aula kantor kecamatan nagreg kabupaten bandung,PolsekNagreg,"['kapolsek', 'nagreg', 'kompol', 'rizal', 'adam', 'al', 'hasan', 'bagai', 'spd', 'mm', 'wakil', 'kanit', 'intelkam', 'akp', 'nurwidi', 'sh', 'hadir', 'rapat', 'koordinasi', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'tingkat', 'camat', 'nagreg', 'aula', 'kantor', 'camat', 'nagreg', 'kabupaten', 'bandung']",33,30,4.8397005586435515,4.906890595608519,0.986307
186,badan gizi nasional bgn memastikan pasokan gizi nasional melalui program makan bergizi gratis mbg terpenuhi sdm dilatih untuk kesiapannya secara serentak dan tersebar ke seluruh indonesia,sidewii,"['badan', 'gizi', 'nasional', 'bgn', 'pasok', 'gizi', 'nasional', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'penuh', 'sdm', 'latih', 'kesiap', 'serentak', 'sebar', 'indonesia']",19,16,3.8924071185697935,4.0,0.973102
187,program makan bergizi gratis mbg kini merangkul para penyandang disabilitas mulai tahun depan penerima akan mendapatkan makanan bergizi dua kali sehari langsung diantar ke rumah oleh kader desa yang sekaligus menjadi caregiver mereka,33officialdotid,"['program', 'makan', 'gizi', 'gratis', 'mbg', 'rangkul', 'sandang', 'disabilitas', 'terima', 'makan', 'gizi', 'kali', 'hari', 'langsung', 'antar', 'rumah', 'kader', 'desa', 'caregiver']",19,17,4.037401197629586,4.087462841250339,0.987752
188,menteri keuangan purbaya yudhi sadewa bantah tegas isu perubahan program makan bergizi gratis mbg menjadi uang tunai baca klarifikasi menkeu,gisgiskaa,"['menteri', 'uang', 'purbaya', 'yudhi', 'sadewa', 'bantah', 'isu', 'ubah', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'uang', 'tunai', 'baca', 'klarifikasi', 'menkeu']",18,17,4.058813890306675,4.087462841250339,0.992991
189,badan gizi nasional bgn mendorong seluruh dapur program makan bergizi gratis mbg untuk menerapkan ramah lingkungan dan berorientasi pada prinsip zero waste,disway_update,"['badan', 'gizi', 'nasional', 'bgn', 'dorong', 'dapur', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'terap', 'ramah', 'lingkung', 'orientasi', 'prinsip', 'zero', 'waste']",18,17,4.058813890306675,4.087462841250339,0.992991
190,penyerahan simbolis program makan bergizi gratis digelar di sma negeri singaraja,Pemkab_Buleleng,"['serah', 'simbolis', 'program', 'makan', 'gizi', 'gratis', 'gelar', 'sma', 'negeri', 'singaraja']",10,10,3.3219280948729355,3.321928094887362,1.0
191,ppu siapkan pangan lokal untuk sukseskan program makan bergizi gratis,IDNTimesKaltim,"['ppu', 'siap', 'pangan', 'lokal', 'sukses', 'program', 'makan', 'gizi', 'gratis']",9,9,3.169925001429328,3.169925001442312,1.0
192,sebelum akhir tahun bgn bidik layanan mbg setara populasi korsel jakarta kepala badan gizi nasional bgn dadan hindayana mengatakan pihaknya kini tengah mengejar target layanan program makan bergizi gratis mbg setara populasi korea selatan yakni juta jiwa kita,RadioElshinta,"['bgn', 'bidik', 'layan', 'mbg', 'tara', 'populasi', 'korsel', 'jakarta', 'kepala', 'badan', 'gizi', 'nasional', 'bgn', 'dad', 'hindayana', 'kejar', 'target', 'layan', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'tara', 'populasi', 'korea', 'selatan', 'juta', 'jiwa']",29,23,4.444187891646114,4.523561956057013,0.982453
193,indonesia masih menghadapi persoalan besar terkait sampah makanan hampir separuh tumpukan sampah nasional berasal dari makanan yang terbuang dan sebagian besar terjadi karena makanan tidak dihabiskan di tengah pelaksanaan program makan bergizi gratis isu ini menjadi semakin,krkp_id,"['indonesia', 'hadap', 'kait', 'sampah', 'makan', 'paruh', 'tumpu', 'sampah', 'nasional', 'asal', 'makan', 'buang', 'makan', 'habis', 'laksana', 'program', 'makan', 'gizi', 'gratis', 'isu']",20,16,3.8219280948642798,4.0,0.955482
194,isu dugaan pungutan biaya perizinan kelayakan pangan dalam program makan bergizi gratis mbg mencuat di lingkungan pemerintah kabupaten pekalongan seorang oknum pejabat di dinas kesehatan dinkes kabupaten pekalongan berinisial mk yang disebut menjab,warta_desa,"['isu', 'duga', 'pungut', 'biaya', 'izin', 'layak', 'pangan', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'cuat', 'lingkung', 'perintah', 'kabupaten', 'kalong', 'oknum', 'jabat', 'dinas', 'sehat', 'dinkes', 'kabupaten', 'kalong', 'inisial', 'mk', 'jab']",27,25,4.606739353979253,4.643856189774724,0.992007
195,sppg sukamantri hadirkan oven ompreng pertama nasional bogor upaya meningkatkan keamanan pangan dalam pelaksanaan program makan bergizi gratis mbg mencapai tonggak baru satuan pelayanan pemenuhan gizi sppg bogor tamansari sukamantri menjadi sppg pertama di indonesia yang,RadioElshinta,"['sppg', 'sukamantri', 'hadir', 'oven', 'ompreng', 'nasional', 'bogor', 'upaya', 'tingkat', 'aman', 'pangan', 'laksana', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'capai', 'tonggak', 'satu', 'layan', 'penuh', 'gizi', 'sppg', 'bogor', 'tamansari', 'sukamantri', 'sppg', 'indonesia']",29,24,4.487122805363173,4.584962500721156,0.978661
196,mbg adalah seragam sekolah versi makanan program makan bergizi gratis harus universal tujuannya menciptakan kesetaraan mutlak di sekolah semua anak makan menu yang sama di meja yang sama ini hilangkan stigma sosial amp bangun fondasi karakter kebangsaan jangan ada pemilahan,cutewoman__,"['mbg', 'seragam', 'sekolah', 'versi', 'makan', 'program', 'makan', 'gizi', 'gratis', 'universal', 'tuju', 'cipta', 'tara', 'mutlak', 'sekolah', 'anak', 'makan', 'menu', 'meja', 'hilang', 'stigma', 'sosial', 'bangun', 'fondasi', 'karakter', 'bangsa', 'pilah']",27,24,4.504706483530197,4.584962500721156,0.982496
197,bukan hanya sekadar makanan gratis juga fokus penuh naikin kualitas dan mutu makanan di program makan bergizi gratis mbg yang sudah menyentuh ribuan siswa setiap hari setiap porsi dibuat dengan perhatian agar anakanak dapat tumbuh sehat dan siap belajar,cutewoman__,"['makan', 'gratis', 'fokus', 'penuh', 'naikin', 'kualitas', 'mutu', 'makan', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'sentuh', 'ribu', 'siswa', 'porsi', 'perhati', 'anakanak', 'tumbuh', 'sehat', 'ajar']",22,19,4.152391277602456,4.247927513443585,0.97751
198,jiwa di kepri kini tersentuh program makan bergizi gratis mbg ini adalah langkah nyata memastikan gizi terbaik untuk generasi penerus amp kelompok  di kepri penguatan gizi di satuan pelayanan pemenuhan gizi sppg terus dipercepat termasuk di daerah ,cutewoman__,"['jiwa', 'kepri', 'sentuh', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'langkah', 'nyata', 'gizi', 'baik', 'generasi', 'terus', 'kelompok', 'kepri', 'kuat', 'gizi', 'satu', 'layan', 'penuh', 'gizi', 'sppg', 'cepat', 'daerah']",25,21,4.243856189744428,4.392317422778761,0.9662
199,program makan bergizi gratis kini menjangkau ratusan ribu siswa dan ibu hamil di kepri memastikan pemerataan gizi hingga ke pelosok daerah demi masa depan generasi yang lebih sehat dan kuat,PrayogaAditam,"['program', 'makan', 'gizi', 'gratis', 'jangkau', 'ratus', 'ribu', 'siswa', 'hamil', 'kepri', 'perata', 'gizi', 'pelosok', 'daerah', 'generasi', 'sehat', 'kuat']",17,16,3.9698157824037272,4.0,0.992454
200,program makan bergizi gratis mbg memastikan setiap anak mendapat nutrisi layak meningkatkan kesehatan sekaligus mendukung fokus belajar di sekolah sumber,Viviviviichan,"['program', 'makan', 'gizi', 'gratis', 'mbg', 'anak', 'nutrisi', 'layak', 'tingkat', 'sehat', 'dukung', 'fokus', 'ajar', 'sekolah', 'sumber']",15,15,3.906890595586879,3.9068905956085187,1.0
201,program makan bergizi gratis mbg di kepri sukses menjangkau penerima manfaat meliputi siswa ibu hamil menyusui dan balita  didukung sppg program ini menjangkau batam secara masif sementara pembangunan di daerah  masih berjalan,nafian1010,"['program', 'makan', 'gizi', 'gratis', 'mbg', 'kepri', 'sukses', 'jangkau', 'terima', 'manfaat', 'liput', 'siswa', 'hamil', 'susu', 'balita', 'dukung', 'sppg', 'program', 'jangkau', 'batam', 'masif', 'bangun', 'daerah', 'jalan']",24,22,4.418295834022749,4.459431618637297,0.990776
202,program makan bergizi gratis mbg diterapkan secara merata untuk semua siswa demi menciptakan kesetaraan di sekolah tujuannya meniru semangat seragam sekolah menghapus sekat status sosial dan mencegah stigma dengan tidak memilahmilah penerima manfaat,jjaprin24,"['program', 'makan', 'gizi', 'gratis', 'mbg', 'terap', 'rata', 'siswa', 'cipta', 'tara', 'sekolah', 'tuju', 'tiru', 'semangat', 'seragam', 'sekolah', 'hapus', 'sekat', 'status', 'sosial', 'cegah', 'stigma', 'memilahmilah', 'terima', 'manfaat']",25,24,4.5638561897401,4.584962500721156,0.995397
203,penerima manfaat sejak beroperasi september lalu program makan bergizi gratis mbg di pulau kelapa telah menyajikan makanan bergizi meskipun tantangan logistik di pulau tim sppg yang didominasi warga lokal memastikan kualitas makanan terjaga kehadiran mbg bukan,oxrth_,"['terima', 'manfaat', 'operasi', 'september', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'pulau', 'kelapa', 'saji', 'makan', 'gizi', 'tantang', 'logistik', 'pulau', 'grup', 'sppg', 'dominasi', 'warga', 'lokal', 'kualitas', 'makan', 'jaga', 'hadir', 'mbg']",27,22,4.356558335384934,4.459431618637297,0.976931
204,ribu umkm terlibat dalam program makan bergizi gratis yang bisa berikan multiplier effect,RiaupagiSurya,"['ribu', 'umkm', 'libat', 'program', 'makan', 'gizi', 'gratis', 'multiplier', 'effect']",9,9,3.169925001429328,3.169925001442312,1.0
205,polsek muara kaman kawal pelaksanaan program makan bergizi gratis dukung pemenuhan gizi dan kamtibmas pelajar di panca jaya kukar program makan bergizi gratis mbg tahap pertama resmi bergulir di desa panca jaya kecamatan muara kaman pada senin,polsek_sebulu,"['polsek', 'muara', 'kam', 'kawal', 'laksana', 'program', 'makan', 'gizi', 'gratis', 'dukung', 'penuh', 'gizi', 'kamtibmas', 'ajar', 'panca', 'jaya', 'kukar', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'tahap', 'resmi', 'gulir', 'desa', 'panca', 'jaya', 'camat', 'muara', 'kam', 'senin']",32,23,4.41390976552421,4.523561956057013,0.97576
206,zulkifli hasan zulhas menyatakan target iq anak indonesia naik ke melalui program makan bergizi gratis mbg karena nutrisi baik bisa dukung perkembangan kognitif namun iq dipengaruhi banyak faktor seperti pendidikan dan lingkungan bukan hanya makanan apakah mirip,grok,"['zulkifli', 'hasan', 'zulhas', 'target', 'iq', 'anak', 'indonesia', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'nutrisi', 'dukung', 'kembang', 'kognitif', 'iq', 'pengaruh', 'faktor', 'didik', 'lingkung', 'makan']",22,20,4.277613436790262,4.321928094887363,0.989747
207,babinsa dampingi program makan bergizi gratis di tk dwp karangandong,kodim0817gresik,"['babinsa', 'damping', 'program', 'makan', 'gizi', 'gratis', 'tk', 'dwp', 'karangandong']",9,9,3.169925001429328,3.169925001442312,1.0
208,wali kota depok supian suri memimpin rapat koordinasi program makan bergizi gratis mbg kota depok senin supian mengatakan bahwa pemkot depok terus berupaya memperluas sasaran program mbg dan memastikan program berjalan dengan kualitas yang terjaga,Humas_depok,"['wali', 'kota', 'depok', 'supian', 'suri', 'pimpin', 'rapat', 'koordinasi', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'kota', 'depok', 'senin', 'supian', 'pemkot', 'depok', 'upaya', 'luas', 'sasar', 'program', 'mbg', 'program', 'jalan', 'kualitas', 'jaga']",28,21,4.253434386158488,4.392317422778761,0.96838
209,program mbg dikritisi masih banyak sekolah di simalungun tak tersentuh program makan bergizi gratis mbg yang menjadi salah satu agenda prioritas pemerintah kini menghadapi kritik luas,sibnewsnetwork,"['program', 'mbg', 'kritisi', 'sekolah', 'simalungun', 'sentuh', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'salah', 'agenda', 'prioritas', 'perintah', 'hadap', 'kritik', 'luas']",18,16,3.947702779197007,4.0,0.986926
210,apbn menunjukkan pergeseran prioritas belanja pemerintah yang sangat besar terutama melalui ekspansi anggaran pada programprogram flagship seperti program makan bergizi gratis mbg dan program koperasi desa kopdes,COREIndonesia,"['apbn', 'geser', 'prioritas', 'belanja', 'perintah', 'ekspansi', 'anggar', 'programprogram', 'flagship', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'program', 'koperasi', 'desa', 'kopdes']",18,17,4.058813890306675,4.087462841250339,0.992991
211,menteri koordinator bidang pangan zulkifli hasan menyatakan optimismenya bahwa kualitas kecerdasan anak indonesia dapat meningkat signifikan melalui program makan bergizi gratis mbg zulhas menargetkan ratarata iq anak indonesia bisa mencapai angka jauh di atas,Melihat_Indo,"['menteri', 'koordinator', 'bidang', 'pangan', 'zulkifli', 'hasan', 'optimisme', 'kualitas', 'cerdas', 'anak', 'indonesia', 'tingkat', 'signifikan', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'zulhas', 'target', 'ratarata', 'iq', 'anak', 'indonesia', 'capai', 'angka']",26,24,4.546593564260315,4.584962500721156,0.991632
212,distribusi mbg masif ratusan ribu porsi dinikmati korban bencana sumateraaceh penyaluran bantuan pangan melalui program makan bergizi gratis mbg masih terus dilakukan pemerintah untuk membantu masyarakat terdampak bencana alam di wilayah sumatera dan aceh hingga,RadioElshinta,"['distribusi', 'mbg', 'masif', 'ratus', 'ribu', 'porsi', 'nikmat', 'korban', 'bencana', 'sumateraaceh', 'salur', 'bantu', 'pangan', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'perintah', 'bantu', 'masyarakat', 'dampak', 'bencana', 'alam', 'wilayah', 'sumatera', 'aceh']",27,24,4.532665279906622,4.584962500721156,0.988594
213,sufmi dasco menyampaikan terima kasih atas dukungan masyarakat terhadap programprogram pemerintah presiden prabowo subianto terutama program makan bergizi gratis mbg yang menjadi salah satu program unggulan untuk mencetak generasi bangsa yang lebih kuat dan sehat,bbahtiarr,"['sufmi', 'dasco', 'terima', 'kasih', 'dukung', 'masyarakat', 'programprogram', 'perintah', 'presiden', 'prabowo', 'subianto', 'program', 'makan', 'gizi', 'gratis', 'mbg', 'salah', 'program', 'unggul', 'cetak', 'generasi', 'bangsa', 'kuat', 'sehat']",24,23,4.50162916735464,4.523561956057013,0.995151
214,program makan bergizi gratis hadir untuk penuhi kebutuhan gizi anak sejak dini meningkatkan kesehatan dan daya saing generasi muda langkah nyata menuju indonesia emas,Nur_Syahira98,"['program', 'makan', 'gizi', 'gratis', 'hadir', 'penuh', 'butuh', 'gizi', 'anak', 'tingkat', 'sehat', 'daya', 'saing', 'generasi', 'muda', 'langkah', 'nyata', 'indonesia', 'emas']",19,18,4.14266435552288,4.169925001442312,0.993463
215,kami percaya setiap anak berhak tumbuh kuat dan cerdas dengan program makan bergizi gratis kita bersama membuka jalan bagi masa depan yang lebih sehat mari saling menjaga memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan,InfoMakan2,"['percaya', 'anak', 'hak', 'tumbuh', 'kuat', 'cerdas', 'program', 'makan', 'gizi', 'gratis', 'buka', 'jalan', 'sehat', 'mari', 'jaga', 'piring', 'kosong', 'langkah', 'mimpi', 'ringan']",20,20,4.321928094858508,4.321928094887363,1.0
216,kami percaya setiap anak berhak tumbuh kuat dan cerdas dengan program makan bergizi gratis kita bersama membuka jalan bagi masa depan yang lebih sehat mari saling menjaga memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan,InfoMakan2,"['percaya', 'anak', 'hak', 'tumbuh', 'kuat', 'cerdas', 'program', 'makan', 'gizi', 'gratis', 'buka', 'jalan', 'sehat', 'mari', 'jaga', 'piring', 'kosong', 'langkah', 'mimpi', 'ringan']",20,20,4.321928094858508,4.321928094887363,1.0
217,kami percaya setiap anak berhak tumbuh kuat dan cerdas dengan program makan bergizi gratis kita bersama membuka jalan bagi masa depan yang lebih sehat mari saling menjaga memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan,InfoMakan2,"['percaya', 'anak', 'hak', 'tumbuh', 'kuat', 'cerdas', 'program', 'makan', 'gizi', 'gratis', 'buka', 'jalan', 'sehat', 'mari', 'jaga', 'piring', 'kosong', 'langkah', 'mimpi', 'ringan']",20,20,4.321928094858508,4.321928094887363,1.0
218,kami percaya setiap anak berhak tumbuh kuat dan cerdas dengan program makan bergizi gratis kita bersama membuka jalan bagi masa depan yang lebih sehat mari saling menjaga memastikan tak ada piring yang kosong dan setiap langkah kecil menuju mimpi jadi lebih ringan,InfoMakan2,"['percaya', 'anak', 'hak', 'tumbuh', 'kuat', 'cerdas', 'program', 'makan', 'gizi', 'gratis', 'buka', 'jalan', 'sehat', 'mari', 'jaga', 'piring', 'kosong', 'langkah', 'mimpi', 'ringan']",20,20,4.321928094858508,4.321928094887363,1.0
219,ri targetkan swasembada telur amp daging ayam di setelah sukses swasembada beras amp jagung kini fokus beralih ke sektor peternakan pemerintah siapkan strategi khusus untuk memastikan pasokan aman dan berkelanjutan demi mendukung penuh program makan bergizi gratis mbg,cutewoman__,"['ri', 'target', 'swasembada', 'telur', 'daging', 'ayam', 'sukses', 'swasembada', 'beras', 'jagung', 'fokus', 'alih', 'sektor', 'terna', 'perintah', 'siap', 'strategi', 'khusus', 'pasok', 'aman', 'lanjut', 'dukung', 'penuh', 'program', 'makan', 'gizi', 'gratis', 'mbg']",28,27,4.735926350590079,4.754887502163468,0.996012
